incident_id,year,quarter,country,incident_category,severity,sector_affected,estimated_victims,financial_damage_usd,genai_tool_involved,perpetrator_type,legal_action_taken,media_coverage_score,cross_border,detection_method,resolution_status
INC-01518,2024,Q4,Japan,Voice Cloning Scam,High,Media,75233,9420604.3,LLM Chatbot,Corporation,1,7.0,0,Journalist Investigation,Resolved
INC-01519,2025,Q2,India,Medical AI Misdiagnosis,Medium,Politics,20260,118046.77,Voice Cloner,State Actor,1,1.3,0,Journalist Investigation,Legal Proceedings
INC-01520,2024,Q4,Chile,AI-Generated Fraud,High,Education,70514,4631506.57,Video Synthesizer,Organized Group,0,4.2,1,Human Review,Unresolved
INC-01521,2023,Q3,India,Copyright Infringement via Image Gen,Low,Politics,2098,,LLM Chatbot,Organized Group,1,4.7,0,Whistleblower,Resolved
INC-01522,2022,Q3,UAE,AI Bias in Hiring,Low,Media,5400,,Multiple,Corporation,1,8.5,0,Journalist Investigation,Resolved
INC-01523,2023,Q3,Brazil,AI-Generated Legal Documents (Unauthorized),Medium,Personal,1462,84789.73,Code Generator,State Actor,0,7.2,0,Platform AI,Under Investigation
INC-01524,2023,Q4,United States,AI-Enabled Phishing,Critical,Legal,621087,,Image Generator,State Actor,0,2.1,1,Whistleblower,Legal Proceedings
INC-01525,2023,Q3,India,Chatbot Harmful Advice,High,Public Safety,108721,,Code Generator,Corporation,0,1.0,0,Automated Flag,Perpetrator Identified
INC-01526,2025,Q2,South Africa,Manipulated Audio Evidence,High,Legal,116221,,LLM Chatbot,Individual,0,8.8,0,Automated Flag,Closed-No Action
INC-01527,2024,Q2,Brazil,Chatbot Harmful Advice,Low,Employment,4596,20727.66,Video Synthesizer,Individual,0,6.2,0,Platform AI,Closed-No Action
INC-01528,2023,Q3,Poland,Chatbot Harmful Advice,Low,Healthcare,12383,,Video Synthesizer,Individual,0,9.9,0,Human Review,Closed-No Action
INC-01529,2023,Q4,France,AI Bias in Hiring,Medium,Finance,2003,159184.25,Multiple,Corporation,0,4.9,0,Whistleblower,Under Investigation
INC-01530,2025,Q1,Russia,Chatbot Harmful Advice,High,Personal,2082,5397032.39,Unknown,Organized Group,0,0.5,0,Journalist Investigation,Under Investigation
INC-01531,2024,Q2,Germany,AI-Generated Legal Documents (Unauthorized),Medium,Politics,34120,16434.09,Unknown,Organized Group,0,2.6,0,Human Review,Resolved
INC-01532,2023,Q1,Brazil,AI Bias in Credit Scoring,Low,Media,12433,931.81,Unknown,Corporation,0,0.7,0,Forensic Analysis,Unresolved
INC-01533,2024,Q4,United Kingdom,Academic Dishonesty,Medium,Public Safety,8025,,Unknown,Individual,1,2.1,1,Platform AI,Legal Proceedings
INC-01534,2022,Q4,Canada,Voice Cloning Scam,High,Finance,277253,,Voice Cloner,Unknown,1,3.1,0,Whistleblower,Legal Proceedings
INC-01535,2023,Q3,Mexico,Automated Misinformation Campaign,Low,Personal,5309,16409.68,Video Synthesizer,Organized Group,0,2.9,1,Automated Flag,Perpetrator Identified
INC-01536,2023,Q3,India,AI Bias in Hiring,Medium,Politics,22099,,LLM Chatbot,Corporation,0,8.8,0,Victim Report,Legal Proceedings
INC-01537,2023,Q1,France,Chatbot Harmful Advice,Low,Legal,710,27239.42,Voice Cloner,Organized Group,0,0.9,0,Automated Flag,Resolved
INC-01538,2024,Q1,Brazil,Automated Misinformation Campaign,High,Legal,110512,1879982.17,Video Synthesizer,Corporation,1,1.9,1,Platform AI,Under Investigation
INC-01539,2025,Q1,Chile,AI Plagiarism,Low,Legal,1087,53973.88,Unknown,Organized Group,1,6.8,1,Platform AI,Resolved
INC-01540,2022,Q3,South Africa,Automated Misinformation Campaign,Low,Finance,2218,64988.28,Image Generator,Corporation,0,4.9,1,Automated Flag,Legal Proceedings
INC-01541,2024,Q4,Taiwan,AI-Enabled Phishing,Medium,Politics,4526,137948.78,Voice Cloner,Unknown,0,4.2,0,Forensic Analysis,Under Investigation
INC-01542,2022,Q3,Turkey,AI-Generated Fraud,Medium,Legal,32118,,Video Synthesizer,Corporation,1,4.5,0,Whistleblower,Perpetrator Identified
INC-01543,2025,Q1,France,AI Bias in Hiring,Medium,Education,26504,422905.33,Code Generator,Individual,1,6.6,0,Human Review,Perpetrator Identified
INC-01544,2024,Q3,Poland,Medical AI Misdiagnosis,Low,Public Safety,6240,278121.82,Video Synthesizer,Corporation,0,4.5,0,Forensic Analysis,Under Investigation
INC-01545,2025,Q3,Israel,Automated Misinformation Campaign,High,Personal,28792,1819829.52,Unknown,Unknown,0,8.1,0,Whistleblower,Closed-No Action
INC-01546,2025,Q3,Japan,Medical AI Misdiagnosis,High,Employment,183272,,Image Generator,Organized Group,0,3.6,0,Victim Report,Unresolved
INC-01547,2022,Q3,Russia,Copyright Infringement via Image Gen,Medium,Public Safety,8205,1065908.8,Voice Cloner,Individual,0,9.7,1,Automated Flag,Resolved
INC-01548,2024,Q1,Iran,Non-Consensual Intimate Imagery,Medium,Personal,9652,,Unknown,Corporation,1,4.8,1,Human Review,Under Investigation
INC-01549,2023,Q2,Nigeria,AI Identity Theft,Low,Legal,16245,29311.17,LLM Chatbot,Individual,1,0.1,0,Platform AI,Under Investigation
INC-01550,2023,Q3,Singapore,Synthetic Media Electoral Interference,Low,Media,11913,96247.91,Image Generator,Individual,0,7.9,1,Platform AI,Perpetrator Identified
INC-01551,2025,Q2,Venezuela,Deepfake Political Disinformation,Medium,Personal,86373,,LLM Chatbot,Organized Group,0,8.4,1,Automated Flag,Legal Proceedings
INC-01552,2024,Q2,Venezuela,Voice Cloning Scam,Low,Personal,1052,,LLM Chatbot,Unknown,1,9.2,0,Victim Report,Legal Proceedings
INC-01553,2025,Q3,Spain,Medical AI Misdiagnosis,Medium,Legal,2372,802333.3,Code Generator,Unknown,1,0.4,0,Journalist Investigation,Closed-No Action
INC-01554,2024,Q3,United Kingdom,AI-Generated Legal Documents (Unauthorized),Low,Legal,6076,,Code Generator,State Actor,1,0.1,1,Human Review,Under Investigation
INC-01555,2022,Q3,Turkey,Voice Cloning Scam,High,Finance,74048,,Voice Cloner,Corporation,0,10.0,0,Journalist Investigation,Resolved
INC-01556,2025,Q4,France,Deepfake Political Disinformation,Critical,Personal,23744,,Video Synthesizer,Corporation,1,3.2,1,Whistleblower,Resolved
INC-01557,2024,Q1,France,Chatbot Harmful Advice,Medium,Politics,1691,304171.34,Voice Cloner,Organized Group,0,4.6,1,Forensic Analysis,Closed-No Action
INC-01558,2025,Q4,Spain,Automated Misinformation Campaign,Low,Legal,1369,266893.44,Image Generator,Individual,0,9.6,0,Platform AI,Closed-No Action
INC-01559,2022,Q4,France,Medical AI Misdiagnosis,Medium,Politics,2057,78193.1,LLM Chatbot,Organized Group,1,5.4,0,Automated Flag,Unresolved
INC-01560,2023,Q2,France,Chatbot Harmful Advice,Low,Legal,5559,56358.32,LLM Chatbot,Unknown,1,4.3,0,Forensic Analysis,Under Investigation
INC-01561,2025,Q2,Brazil,AI Plagiarism,Critical,Employment,915935,70884905.89,Unknown,Individual,0,7.8,0,Victim Report,Legal Proceedings
INC-01562,2024,Q1,India,AI-Generated Fraud,Low,Media,3864,48344.6,Code Generator,Corporation,0,7.3,0,Whistleblower,Legal Proceedings
INC-01563,2024,Q1,Canada,Academic Dishonesty,Low,Politics,1885,4565.99,Voice Cloner,Organized Group,0,5.0,0,Automated Flag,Resolved
INC-01564,2024,Q4,Netherlands,AI Bias in Hiring,Low,Public Safety,12269,11896.77,Code Generator,Organized Group,0,5.9,0,Victim Report,Legal Proceedings
INC-01565,2025,Q2,Indonesia,AI Identity Theft,High,Personal,30863,,Image Generator,Corporation,0,2.0,0,Platform AI,Closed-No Action
INC-01566,2025,Q1,Poland,AI Plagiarism,High,Healthcare,68123,7994345.7,Multiple,State Actor,0,9.7,0,Whistleblower,Closed-No Action
INC-01567,2025,Q4,Netherlands,AI Bias in Hiring,Medium,Legal,24414,75691.54,Voice Cloner,Organized Group,1,5.7,0,Automated Flag,Under Investigation
INC-01568,2023,Q1,Indonesia,AI-Generated Fraud,Low,Personal,2827,86719.46,LLM Chatbot,Unknown,1,6.8,0,Victim Report,Under Investigation
INC-01569,2023,Q2,Netherlands,Automated Misinformation Campaign,High,Education,213284,,Multiple,Corporation,0,4.8,1,Platform AI,Resolved
INC-01570,2024,Q2,UAE,AI-Generated Legal Documents (Unauthorized),Critical,Personal,1541405,,Voice Cloner,State Actor,0,0.3,0,Journalist Investigation,Under Investigation
INC-01571,2023,Q1,Brazil,Non-Consensual Intimate Imagery,Low,Education,2188,3214.8,Voice Cloner,Corporation,0,0.0,1,Platform AI,Resolved
INC-01572,2023,Q3,Singapore,AI Surveillance Abuse,High,Employment,101508,2902575.39,Video Synthesizer,Corporation,1,4.3,0,Victim Report,Resolved
INC-01573,2023,Q2,Turkey,AI Surveillance Abuse,Low,Employment,10372,36395.22,Unknown,Corporation,0,3.1,1,Human Review,Under Investigation
INC-01574,2022,Q4,France,AI Surveillance Abuse,High,Public Safety,95784,,Unknown,Individual,0,5.1,1,Forensic Analysis,Legal Proceedings
INC-01575,2023,Q2,Ireland,Manipulated Audio Evidence,Medium,Finance,28591,2044339.75,Voice Cloner,Organized Group,0,6.2,1,Automated Flag,Unresolved
INC-01576,2023,Q3,Ireland,Voice Cloning Scam,Medium,Employment,22980,94750.07,Video Synthesizer,Organized Group,0,5.7,0,Human Review,Closed-No Action
INC-01577,2025,Q4,Nigeria,Academic Dishonesty,Medium,Politics,26683,148415.18,Code Generator,Corporation,0,8.4,1,Victim Report,Resolved
INC-01578,2024,Q1,Germany,AI Bias in Hiring,Medium,Legal,82062,578493.15,LLM Chatbot,Organized Group,0,5.4,0,Journalist Investigation,Unresolved
INC-01579,2023,Q3,Kenya,Copyright Infringement via Image Gen,Medium,Legal,14219,1280173.49,Image Generator,Organized Group,1,0.2,1,Whistleblower,Under Investigation
INC-01580,2023,Q3,Japan,AI Bias in Hiring,Low,Finance,843,,Code Generator,Corporation,0,5.6,1,Automated Flag,Unresolved
INC-01581,2023,Q3,Indonesia,Academic Dishonesty,Critical,Employment,659998,75509187.23,Unknown,Individual,0,7.7,1,Victim Report,Legal Proceedings
INC-01582,2025,Q1,United Kingdom,AI Identity Theft,Low,Legal,10869,,Video Synthesizer,Corporation,1,2.1,1,Journalist Investigation,Perpetrator Identified
INC-01583,2024,Q4,Spain,Medical AI Misdiagnosis,Low,Politics,182,43435.73,Multiple,Corporation,0,3.3,0,Platform AI,Perpetrator Identified
INC-01584,2024,Q1,Sweden,Chatbot Harmful Advice,Low,Politics,3503,,Image Generator,Unknown,0,4.7,1,Victim Report,Closed-No Action
INC-01585,2025,Q4,Nigeria,Medical AI Misdiagnosis,High,Public Safety,15364,2283364.25,LLM Chatbot,Individual,0,7.7,0,Journalist Investigation,Closed-No Action
INC-01586,2024,Q3,Taiwan,AI-Enabled Phishing,High,Public Safety,31467,,Video Synthesizer,Organized Group,0,7.8,1,Human Review,Perpetrator Identified
INC-01587,2024,Q4,Mexico,AI-Enabled Phishing,Low,Legal,8086,,LLM Chatbot,Organized Group,0,8.5,1,Journalist Investigation,Closed-No Action
INC-01588,2022,Q2,Turkey,Medical AI Misdiagnosis,Medium,Legal,27300,783100.23,Image Generator,Corporation,0,1.8,1,Victim Report,Legal Proceedings
INC-01589,2023,Q3,Italy,Voice Cloning Scam,Low,Education,9748,176083.01,Voice Cloner,Individual,0,4.7,0,Victim Report,Under Investigation
INC-01590,2025,Q3,New Zealand,AI Bias in Credit Scoring,Low,Education,7267,116001.68,Voice Cloner,Unknown,0,9.5,1,Platform AI,Legal Proceedings
INC-01591,2025,Q2,Singapore,Automated Misinformation Campaign,High,Finance,334721,2464380.84,Voice Cloner,Unknown,1,3.5,1,Victim Report,Resolved
INC-01592,2025,Q3,India,Academic Dishonesty,Medium,Public Safety,5430,846166.23,LLM Chatbot,Organized Group,0,7.7,1,Victim Report,Legal Proceedings
INC-01593,2024,Q2,Italy,Manipulated Audio Evidence,Medium,Public Safety,22832,407772.36,Voice Cloner,State Actor,0,9.5,0,Journalist Investigation,Perpetrator Identified
INC-01594,2025,Q4,India,AI-Enabled Phishing,Low,Media,9551,64113.67,LLM Chatbot,Individual,1,0.1,0,Whistleblower,Under Investigation
INC-01595,2023,Q2,United States,Medical AI Misdiagnosis,Medium,Politics,5855,2181071.08,LLM Chatbot,State Actor,0,5.0,1,Journalist Investigation,Resolved
INC-01596,2025,Q3,Spain,Synthetic Media Electoral Interference,Low,Healthcare,728,,Image Generator,State Actor,0,6.0,0,Whistleblower,Legal Proceedings
INC-01597,2025,Q2,Venezuela,AI Bias in Credit Scoring,Critical,Education,294685,95579091.33,Code Generator,Unknown,0,9.5,0,Automated Flag,Resolved
INC-01598,2025,Q4,Spain,AI Bias in Hiring,High,Employment,226340,2965411.34,Voice Cloner,State Actor,0,5.2,0,Whistleblower,Legal Proceedings
INC-01599,2024,Q4,Poland,AI Bias in Hiring,Low,Public Safety,745,46316.75,Code Generator,Corporation,1,2.1,0,Whistleblower,Under Investigation
INC-01600,2025,Q3,Brazil,AI Identity Theft,Low,Legal,2088,,Video Synthesizer,Unknown,0,2.3,0,Platform AI,Unresolved
INC-01601,2024,Q4,Spain,AI Identity Theft,High,Public Safety,73675,,Image Generator,Unknown,0,4.6,0,Whistleblower,Perpetrator Identified
INC-01602,2024,Q4,United Kingdom,AI Bias in Credit Scoring,Medium,Personal,2541,296708.26,Unknown,Individual,1,7.7,0,Forensic Analysis,Resolved
INC-01603,2025,Q3,Singapore,AI Identity Theft,Medium,Public Safety,37747,361251.79,Image Generator,Corporation,1,2.8,1,Victim Report,Perpetrator Identified
INC-01604,2024,Q2,Japan,Manipulated Audio Evidence,Low,Finance,295,36562.59,Multiple,Organized Group,0,1.7,0,Automated Flag,Unresolved
INC-01605,2024,Q4,UAE,AI Bias in Credit Scoring,High,Personal,139349,4166539.67,Multiple,Corporation,0,5.0,0,Automated Flag,Under Investigation
INC-01606,2025,Q1,Israel,Chatbot Harmful Advice,Medium,Education,4422,,Code Generator,State Actor,0,6.6,0,Victim Report,Resolved
INC-01607,2024,Q3,India,Deepfake Political Disinformation,Critical,Healthcare,13398,67677297.2,Image Generator,Corporation,0,0.5,1,Human Review,Perpetrator Identified
INC-01608,2023,Q2,Netherlands,AI Identity Theft,High,Healthcare,27157,8814204.52,Code Generator,Organized Group,0,4.0,1,Automated Flag,Under Investigation
INC-01609,2025,Q3,Turkey,AI Plagiarism,Medium,Public Safety,37608,,LLM Chatbot,Individual,1,4.2,1,Forensic Analysis,Perpetrator Identified
INC-01610,2024,Q4,Netherlands,Academic Dishonesty,Medium,Media,21781,192230.17,Voice Cloner,State Actor,1,4.5,1,Victim Report,Legal Proceedings
INC-01611,2024,Q2,United Kingdom,Synthetic Media Electoral Interference,Medium,Employment,39656,341344.56,LLM Chatbot,Unknown,1,9.8,0,Automated Flag,Resolved
INC-01612,2023,Q2,France,Copyright Infringement via Image Gen,Low,Education,4824,,LLM Chatbot,Organized Group,1,3.0,0,Forensic Analysis,Closed-No Action
INC-01613,2024,Q2,Australia,AI-Enabled Phishing,High,Finance,1487,,Code Generator,Corporation,1,2.6,0,Automated Flag,Resolved
INC-01614,2025,Q2,China,AI Bias in Credit Scoring,Low,Finance,3121,,LLM Chatbot,Individual,1,3.0,0,Whistleblower,Under Investigation
INC-01615,2024,Q3,Russia,AI-Generated Fraud,Medium,Education,2713,661721.26,Voice Cloner,State Actor,1,8.6,0,Platform AI,Under Investigation
INC-01616,2025,Q2,Australia,AI Bias in Hiring,High,Public Safety,9011,,Multiple,State Actor,1,7.6,0,Victim Report,Closed-No Action
INC-01617,2024,Q4,Brazil,AI Identity Theft,Critical,Employment,59870,,Image Generator,Unknown,0,0.7,1,Automated Flag,Legal Proceedings
INC-01618,2025,Q2,Canada,AI Identity Theft,Low,Public Safety,8640,14687.58,Video Synthesizer,Organized Group,0,0.7,1,Journalist Investigation,Perpetrator Identified
INC-01619,2025,Q4,South Korea,Medical AI Misdiagnosis,Medium,Public Safety,63617,360587.99,Image Generator,Corporation,1,8.7,1,Automated Flag,Resolved
INC-01620,2023,Q2,Indonesia,Voice Cloning Scam,Critical,Education,38646,9591724.23,Unknown,Unknown,1,8.6,0,Whistleblower,Closed-No Action
INC-01621,2024,Q2,Kenya,AI-Generated Fraud,Medium,Public Safety,22268,,Video Synthesizer,Organized Group,0,6.6,1,Victim Report,Unresolved
INC-01622,2025,Q3,Italy,Manipulated Audio Evidence,Medium,Education,1790,20620.08,Unknown,Unknown,0,5.6,0,Human Review,Unresolved
INC-01623,2025,Q1,Spain,Academic Dishonesty,Low,Employment,19197,,Voice Cloner,State Actor,1,8.2,0,Victim Report,Resolved
INC-01624,2023,Q4,Iran,AI Bias in Credit Scoring,Medium,Legal,5794,,Video Synthesizer,Organized Group,1,5.9,0,Platform AI,Unresolved
INC-01625,2024,Q2,Germany,AI Surveillance Abuse,Medium,Finance,1556,,LLM Chatbot,Organized Group,0,5.5,0,Victim Report,Resolved
INC-01626,2022,Q3,Russia,Copyright Infringement via Image Gen,Medium,Personal,7878,304406.45,Unknown,Unknown,0,0.3,1,Victim Report,Unresolved
INC-01627,2023,Q2,Netherlands,AI-Generated Legal Documents (Unauthorized),Low,Employment,784,26923.28,Video Synthesizer,State Actor,0,9.1,0,Whistleblower,Legal Proceedings
INC-01628,2023,Q3,India,Medical AI Misdiagnosis,Medium,Employment,71221,,Multiple,Individual,1,3.3,0,Forensic Analysis,Perpetrator Identified
INC-01629,2024,Q4,Israel,Chatbot Harmful Advice,Medium,Finance,14702,681406.73,Image Generator,Organized Group,1,9.1,0,Human Review,Closed-No Action
INC-01630,2025,Q4,Turkey,Copyright Infringement via Image Gen,Medium,Healthcare,2810,1184239.99,Voice Cloner,Corporation,1,8.7,1,Automated Flag,Unresolved
INC-01631,2024,Q4,Poland,Synthetic Media Electoral Interference,Medium,Legal,32217,75558.6,LLM Chatbot,Unknown,0,5.2,0,Human Review,Closed-No Action
INC-01632,2024,Q3,France,AI Bias in Hiring,Medium,Media,78903,,Unknown,Organized Group,1,2.4,1,Whistleblower,Closed-No Action
INC-01633,2024,Q3,Mexico,Automated Misinformation Campaign,Medium,Public Safety,32416,,LLM Chatbot,State Actor,0,6.4,0,Victim Report,Under Investigation
INC-01634,2023,Q1,Kenya,AI-Generated Fraud,Medium,Employment,52976,581369.24,Code Generator,Unknown,0,8.1,0,Forensic Analysis,Legal Proceedings
INC-01635,2023,Q3,Turkey,Medical AI Misdiagnosis,Low,Public Safety,441,2335.18,Unknown,Individual,0,3.0,1,Journalist Investigation,Perpetrator Identified
INC-01636,2024,Q4,Germany,Automated Misinformation Campaign,Medium,Healthcare,3065,91103.48,Code Generator,Corporation,1,2.4,1,Platform AI,Under Investigation
INC-01637,2024,Q2,Australia,Academic Dishonesty,Medium,Healthcare,51913,,Voice Cloner,Individual,0,4.6,0,Automated Flag,Closed-No Action
INC-01638,2023,Q1,Taiwan,Non-Consensual Intimate Imagery,Medium,Healthcare,6392,232269.26,Multiple,Corporation,0,6.9,1,Automated Flag,Under Investigation
INC-01639,2025,Q4,India,Chatbot Harmful Advice,Medium,Employment,3772,,Video Synthesizer,Individual,1,2.0,1,Automated Flag,Unresolved
INC-01640,2025,Q2,India,Medical AI Misdiagnosis,Low,Healthcare,10582,18761.86,Code Generator,Unknown,0,2.2,0,Whistleblower,Perpetrator Identified
INC-01641,2023,Q3,Mexico,AI Identity Theft,Low,Legal,2498,80571.39,Code Generator,State Actor,0,7.0,0,Victim Report,Legal Proceedings
INC-01642,2025,Q3,Kenya,Automated Misinformation Campaign,Critical,Personal,60317,21753667.27,Video Synthesizer,State Actor,0,7.2,0,Automated Flag,Closed-No Action
INC-01643,2022,Q3,Singapore,AI Bias in Credit Scoring,High,Politics,459056,,Code Generator,Individual,1,6.6,1,Whistleblower,Unresolved
INC-01644,2025,Q4,Singapore,Deepfake Political Disinformation,Medium,Healthcare,17295,523448.43,Unknown,Unknown,0,5.5,1,Automated Flag,Resolved
INC-01645,2025,Q3,Singapore,Non-Consensual Intimate Imagery,Low,Healthcare,4956,11898.87,Video Synthesizer,Unknown,1,1.3,1,Victim Report,Perpetrator Identified
INC-01646,2024,Q1,Kenya,AI-Generated Fraud,Medium,Media,15052,163153.76,Video Synthesizer,Individual,0,1.1,1,Forensic Analysis,Perpetrator Identified
INC-01647,2024,Q2,Singapore,AI Bias in Credit Scoring,Low,Employment,1984,,Image Generator,Organized Group,0,4.6,0,Forensic Analysis,Closed-No Action
INC-01648,2025,Q3,Canada,Non-Consensual Intimate Imagery,Low,Legal,3818,,Unknown,Individual,1,7.3,1,Whistleblower,Under Investigation
INC-01649,2025,Q3,Turkey,AI-Generated Fraud,Medium,Education,532,224733.04,Unknown,Organized Group,0,0.4,1,Whistleblower,Resolved
INC-01650,2025,Q1,Saudi Arabia,AI Surveillance Abuse,Low,Personal,895,31561.69,Code Generator,Corporation,0,1.6,1,Journalist Investigation,Resolved
INC-01651,2025,Q4,South Korea,Deepfake Political Disinformation,Low,Education,2098,16729.91,Video Synthesizer,State Actor,0,6.8,0,Forensic Analysis,Closed-No Action
INC-01652,2024,Q1,Sweden,Voice Cloning Scam,Low,Finance,23465,73875.43,Code Generator,Individual,1,3.2,0,Whistleblower,Under Investigation
INC-01653,2023,Q2,Indonesia,AI-Generated Fraud,High,Healthcare,11567,6500848.15,Unknown,State Actor,0,9.5,0,Platform AI,Resolved
